I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
150.1694,0.1009,-0.4225,-0.3026,0.5294,228.0702,145.0000,145.0000,162.0000,158.0000,23.2500,27.6667,27.0000,30.5000,39.0000,34.0000,70.0000,44.0000,63.4032,0.2642,0.1947,0.2931,20.9581,0.0792,0.0558,0.0833,151.5995,0.1336,0.4265,0.3212,1.5981,2.3257,1.9847,2.2690,-0.0472,0.7318,0.0255,-0.3507,1.0095,1.2357,1.0085,1.0348,0.4243,2.8164,0.4623,0.9613
125.1301,0.1594,-0.4152,-0.2867,0.5292,214.1000,102.0000,116.0000,110.0000,119.0000,14.5833,5.0000,9.3333,1.0000,9.0000,3.0000,19.0000,1.0000,12.9765,0.1160,0.1298,0.2837,4.4697,0.0367,0.0414,0.0992,125.2060,0.1642,0.4176,0.3043,1.6301,2.4757,2.0066,1.8545,-0.1734,0.7692,-0.3507,-0.7122,1.0006,1.0246,1.0047,1.0547,0.1037,0.7324,0.3129,1.0095
134.3609,0.1387,-0.2640,-0.1654,0.3410,181.0536,137.0000,138.0000,109.0000,123.0000,25.8333,28.2500,7.0000,22.6667,20.0000,37.0000,8.0000,28.0000,29.6684,0.2409,0.2624,0.2463,9.0120,0.0639,0.0952,0.0751,134.6574,0.1504,0.2802,0.1778,1.8848,2.6646,1.4316,1.9393,-0.3862,-0.8053,0.2037,-0.5965,1.0022,1.0917,1.0620,1.1011,0.2211,1.8869,1.0305,1.6065
135.8677,-0.1120,-0.1703,-0.3918,0.4417,188.3889,168.0000,102.0000,131.0000,131.0000,16.3500,17.0000,19.5000,21.0000,21.0000,14.0000,32.0000,34.0000,31.5346,0.1368,0.2830,0.1499,9.6974,0.0416,0.0823,0.0361,136.2037,0.1176,0.1861,0.3919,1.9642,1.9733,2.6850,2.9829,-0.4653,0.1619,0.8546,0.5560,1.0025,1.0669,1.1039,1.0042,0.2324,1.2919,1.8543,0.3849
125.4872,0.1405,-0.3680,-0.2703,0.4777,178.8108,120.0000,112.0000,113.0000,114.0000,6.0000,10.0000,20.0000,8.5000,8.0000,7.0000,26.0000,5.0000,15.0975,0.2561,0.1483,0.2095,5.4260,0.0855,0.0434,0.0552,125.6013,0.1664,0.3708,0.2760,1.4665,2.0074,1.6697,4.9691,0.1704,0.7725,-0.0897,-1.7798,1.0009,1.1602,1.0067,1.0200,0.1204,1.9386,0.4040,0.7810
137.7495,0.0210,-0.3522,-0.5049,0.6159,181.9429,144.0000,122.0000,126.0000,149.0000,21.3333,18.0000,17.0000,13.6667,22.0000,19.0000,24.0000,23.0000,33.5997,0.2350,0.1607,0.2475,11.5411,0.0761,0.0586,0.0695,138.2184,0.0778,0.3556,0.5125,1.6336,1.8305,1.4237,4.2156,-0.3092,-0.3214,0.3864,-1.5354,1.0034,1.1263,1.0135,1.0090,0.2443,3.7483,0.4612,0.4894
128.8611,-0.1698,-0.4852,-0.7045,0.8721,174.7778,139.0000,88.0000,131.0000,151.0000,8.8333,11.0000,14.5000,18.1250,10.0000,5.0000,18.0000,21.0000,17.9281,0.1191,0.1869,0.1625,5.8432,0.0281,0.0649,0.0521,128.9886,0.1716,0.4885,0.7071,1.8019,4.9291,1.4951,1.9346,-0.4457,1.4957,0.0509,-0.5002,1.0010,1.0131,1.0086,1.0026,0.1392,0.7087,0.3876,0.2307
135.5070,-0.0941,-0.2619,-0.3165,0.4214,235.6296,151.0000,101.0000,135.0000,132.0000,14.8333,3.3750,12.3333,6.0000,24.0000,11.0000,27.0000,5.0000,31.4980,0.1638,0.3792,0.4334,9.8959,0.0463,0.1268,0.1277,135.8546,0.1037,0.2922,0.3437,2.0666,2.5077,2.2512,3.0042,-0.5378,0.6390,-0.8507,-1.1019,1.0026,1.1125,1.1051,1.0740,0.2328,1.9453,1.5092,1.4012
124.5092,0.2569,-0.2842,-0.1789,0.4228,221.9600,116.0000,127.0000,96.0000,102.0000,8.0000,8.0000,5.0000,9.0000,12.0000,6.0000,4.0000,4.0000,12.6508,0.1239,0.1210,0.1937,4.0380,0.0442,0.0336,0.0703,124.5721,0.2609,0.2870,0.1925,1.7389,1.3881,2.1384,1.3916,-0.1246,0.0977,0.2644,-0.2077,1.0005,1.0141,1.0067,1.0709,0.1016,0.4851,0.4257,1.1197
127.1151,0.0618,-0.4005,-0.3420,0.5302,253.5686,126.0000,111.0000,114.0000,136.0000,24.8333,17.0000,3.0000,21.6667,38.0000,8.0000,2.0000,28.0000,16.8718,0.1489,0.2661,0.4693,4.6488,0.0361,0.0831,0.1600,127.1984,0.0713,0.4079,0.3730,2.2126,2.6367,1.8043,1.5985,-0.2674,-0.3704,0.2947,0.2149,1.0007,1.1329,1.0210,1.1046,0.1328,2.6417,0.6735,1.4886
149.1169,-0.0177,-0.2950,-0.2165,0.3664,184.0000,164.0000,122.0000,176.0000,141.0000,23.0833,11.0000,22.0667,22.0000,51.0000,12.0000,78.0000,30.0000,59.0669,0.3497,0.0798,0.4753,21.1453,0.1173,0.0229,0.1737,150.5771,0.1161,0.2985,0.2874,1.4982,1.6376,1.6330,1.8778,-0.0914,0.1465,0.0693,-0.6919,1.0098,1.1315,1.0029,1.2475,0.3981,3.7845,0.2686,2.3787
135.1785,0.0408,-0.4000,-0.0719,0.4084,215.8621,109.0000,112.0000,150.0000,130.0000,15.0000,7.7500,14.5250,6.3333,18.0000,3.0000,45.0000,5.0000,32.7840,0.2173,0.2205,0.7162,10.5118,0.0600,0.0725,0.2619,135.5725,0.0742,0.4081,0.2691,1.7295,2.5821,2.1077,1.7579,-0.1935,0.7265,-0.7417,-0.6434,1.0029,1.3560,1.0156,1.2313,0.2429,5.0036,0.5528,3.7454
125.8168,0.1792,-0.3527,-0.0738,0.4024,202.8462,79.0000,127.0000,115.0000,117.0000,1.0000,4.5000,25.1667,6.0000,1.0000,7.0000,30.0000,4.0000,15.5881,0.2493,0.5166,0.4503,4.1313,0.0743,0.1803,0.1412,125.8828,0.1942,0.3933,0.1579,2.3359,2.5657,1.7930,1.5297,-0.1255,0.8445,0.5257,-0.3162,1.0005,1.0801,1.1213,1.2530,0.1239,1.4422,1.6234,4.2556
136.9370,0.1408,-0.4107,-0.3510,0.5583,197.2778,126.0000,133.0000,126.0000,143.0000,19.4167,17.1250,19.3750,5.2500,25.0000,21.0000,37.0000,9.0000,34.4713,0.1416,0.2686,0.6814,11.7241,0.0353,0.0751,0.1970,137.4241,0.1472,0.4163,0.3996,1.5885,2.8839,2.3635,2.2597,-0.2448,0.3296,-0.2263,-0.3728,1.0036,1.0292,1.0162,1.1442,0.2522,1.0049,0.6611,2.1352
126.7310,0.1856,-0.4159,-0.3258,0.5600,225.3636,105.0000,123.0000,106.0000,115.0000,5.5000,10.8750,11.8333,3.0000,4.0000,13.0000,18.0000,2.0000,18.1941,0.0442,0.0919,0.3579,5.9010,0.0113,0.0305,0.1127,126.8620,0.1860,0.4183,0.3484,1.6912,2.5138,1.5576,1.8533,-0.2036,-0.0262,-0.1072,-0.2673,1.0010,1.0018,1.0025,1.0540,0.1436,0.2383,0.2205,1.1142
131.6845,-0.0579,-0.4506,-0.6097,0.7603,238.8400,132.0000,106.0000,128.0000,148.0000,8.5000,13.5833,11.6667,9.0000,10.0000,19.0000,24.0000,6.0000,26.8465,0.0386,0.1323,0.4728,8.7231,0.0126,0.0491,0.1558,131.9616,0.0594,0.4543,0.6342,1.7089,1.6105,1.3784,2.1389,-0.1708,0.0006,-0.0201,-0.7665,1.0021,1.0221,1.0057,1.0303,0.2041,0.6723,0.2937,0.7793
123.9895,0.2195,-0.4552,-0.5936,0.7795,207.9677,118.0000,128.0000,96.0000,134.0000,5.0000,4.5000,10.2500,15.0000,4.0000,4.0000,7.0000,10.0000,11.7942,0.2844,0.1695,0.1815,3.6347,0.0987,0.0527,0.0708,124.0410,0.2409,0.4581,0.5989,1.7143,1.7130,1.8692,1.3640,-0.0586,0.0234,0.1684,-0.1960,1.0004,1.0927,1.0065,1.0068,0.0951,1.3635,0.3736,0.3061
126.1087,0.1270,-0.2319,0.0453,0.2683,217.9219,117.0000,116.0000,113.0000,114.0000,19.0833,6.5000,18.0000,8.0000,23.0000,12.0000,12.0000,4.0000,11.7783,0.1899,0.4506,0.7871,2.9922,0.0580,0.1579,0.2707,126.1436,0.1397,0.2802,0.2724,3.0002,1.9255,1.4406,1.6045,-0.7887,-0.5792,0.2954,0.2096,1.0003,1.0976,1.2051,1.1734,0.0934,1.6036,2.3725,3.9640
124.6899,0.1501,-0.2861,0.0195,0.3237,239.8077,105.0000,114.0000,111.0000,94.0000,3.0000,11.0000,14.2500,16.0000,4.0000,5.0000,14.0000,9.0000,10.7405,0.1098,0.1084,0.0926,3.8670,0.0378,0.0353,0.0230,124.7475,0.1552,0.2880,0.0296,1.5858,1.6720,1.8199,4.1796,-0.3224,-0.2176,0.2182,-1.1895,1.0005,1.0297,1.0073,1.1058,0.0862,0.7403,0.3805,3.7187
129.5050,-0.0226,-0.3523,-0.0786,0.3616,205.1212,111.0000,107.0000,150.0000,122.0000,2.6667,9.5000,11.2750,14.8750,3.0000,12.0000,35.0000,33.0000,28.4873,0.1862,0.2503,0.1188,10.0382,0.0672,0.0843,0.0367,129.8817,0.0691,0.3572,0.0883,1.6866,1.3787,1.6635,1.8251,0.4438,-0.1546,0.0177,0.3223,1.0029,1.1393,1.0281,1.0959,0.2203,3.3828,0.7311,1.5728
127.8398,-0.1769,-0.3394,-0.2297,0.4464,211.3529,137.0000,96.0000,139.0000,131.0000,13.0000,7.7500,14.0000,14.0000,31.0000,9.0000,10.0000,18.0000,17.8387,0.2789,0.2311,0.5147,4.4265,0.1014,0.0690,0.1913,127.9149,0.2032,0.3462,0.2975,2.9024,1.3623,2.3067,1.3824,-0.4896,-0.2667,0.8247,0.1525,1.0006,1.1501,1.0201,1.2461,0.1396,1.7243,0.6887,2.7162
123.8761,0.1486,-0.1943,-0.1860,0.3074,205.1081,129.0000,114.0000,105.0000,113.0000,12.0000,5.5000,18.5000,2.7500,15.0000,4.0000,26.0000,3.0000,12.2652,0.3419,0.2367,0.5509,3.4876,0.0952,0.0821,0.1723,123.9238,0.1776,0.2100,0.2511,1.8408,2.7273,1.7349,1.8800,0.1367,0.6834,-0.1911,-0.2530,1.0004,1.1782,1.0838,1.2759,0.0990,2.5234,1.2800,3.4663
126.3046,0.1785,-0.2321,0.3216,0.4349,224.4231,94.0000,116.0000,120.0000,71.0000,11.0000,4.5000,16.0000,3.0000,7.0000,3.0000,20.0000,1.0000,13.8237,0.1290,0.1051,0.3742,4.3683,0.0412,0.0266,0.1124,126.3772,0.1842,0.2343,0.3381,2.2132,1.9428,2.4657,3.0244,-0.6009,0.5899,-0.0867,-1.1575,1.0006,1.0249,1.0063,1.0578,0.1095,0.7266,0.4530,1.2233
126.5949,0.1908,-0.2439,0.1136,0.3298,221.7500,102.0000,123.0000,111.0000,87.0000,9.0000,8.7500,11.0833,6.2500,5.0000,13.0000,15.0000,5.0000,17.4455,0.0514,0.0608,0.2191,5.8245,0.0134,0.0188,0.0742,126.7221,0.1915,0.2450,0.1325,1.7389,3.4001,2.9904,1.6393,-0.2421,0.9937,-1.1656,-0.1444,1.0010,1.0023,1.0028,1.1819,0.1379,0.2692,0.2493,2.2758
123.8923,0.2710,-0.3153,-0.1931,0.4584,222.9667,115.0000,126.0000,94.0000,98.0000,5.0000,8.7500,17.5000,4.0000,3.0000,5.0000,14.0000,2.0000,13.1005,0.1402,0.1031,0.4866,3.9253,0.0385,0.0354,0.1469,123.9524,0.2740,0.3181,0.2428,1.9565,2.9268,1.5423,2.9750,-0.1104,0.7664,0.2604,-1.1847,1.0005,1.0097,1.0060,1.2439,0.1058,0.5190,0.3271,2.8063
123.9596,0.2013,-0.4403,-0.2118,0.5284,242.2692,100.0000,120.0000,111.0000,106.0000,2.0000,3.0000,8.0000,6.0000,1.0000,2.0000,10.0000,1.0000,11.3706,0.1434,0.0872,0.4687,3.7244,0.0445,0.0327,0.1370,124.0134,0.2061,0.4420,0.2526,1.6592,2.0572,1.4578,2.6008,-0.1609,0.4843,-0.1906,-0.8461,1.0004,1.0232,1.0026,1.1809,0.0917,0.7203,0.1980,2.4158
124.0455,0.2222,-0.3592,-0.0163,0.4227,209.9286,88.0000,123.0000,109.0000,98.0000,1.0000,13.5000,13.0000,3.0000,1.0000,12.0000,16.0000,1.0000,12.0025,0.0801,0.1015,0.4270,4.0736,0.0235,0.0324,0.1284,124.1100,0.2230,0.3599,0.1275,1.5547,2.5334,1.7381,3.2007,-0.0317,-0.7127,0.1545,-1.2305,1.0005,1.0054,1.0039,1.3347,0.0968,0.3624,0.2837,5.3829
124.6957,0.1988,-0.4030,-0.2795,0.5292,223.2162,108.0000,122.0000,106.0000,117.0000,16.5000,7.0000,19.7500,20.0000,16.0000,8.0000,21.0000,14.0000,14.6557,0.1933,0.1341,0.1143,4.6899,0.0547,0.0438,0.0352,124.7815,0.2073,0.4050,0.2822,1.7758,2.4082,1.6733,1.7489,0.3640,0.4265,-0.2951,0.3851,1.0007,1.0357,1.0057,1.0076,0.1176,0.9835,0.3339,0.4096
127.8910,0.1281,-0.4273,-0.2146,0.4950,250.0690,100.0000,115.0000,119.0000,120.0000,14.5000,14.2500,18.5000,5.0000,7.0000,5.0000,27.0000,3.0000,19.6190,0.1269,0.1316,0.3778,6.1836,0.0389,0.0300,0.1125,128.0353,0.1348,0.4285,0.2442,1.9400,2.7883,3.3083,2.8069,-0.4257,1.0272,-0.3677,-1.0144,1.0011,1.0428,1.0024,1.1214,0.1535,1.0010,0.3082,1.8390
127.0241,0.2036,-0.4577,-0.2800,0.5738,257.5909,101.0000,127.0000,108.0000,122.0000,7.5000,9.6667,13.6667,4.5000,7.0000,14.0000,18.0000,4.0000,18.2965,0.1071,0.0587,0.3291,5.8821,0.0392,0.0121,0.1103,127.1540,0.2069,0.4579,0.3022,1.8444,1.4268,5.0761,1.8368,-0.3629,-0.1946,-0.7612,-0.5678,1.0010,1.0176,1.0003,1.0704,0.1441,0.5314,0.1282,1.2076
126.6683,0.0389,-0.3571,-0.2503,0.4378,187.0435,114.0000,108.0000,118.0000,113.0000,8.2500,8.6667,12.8333,1.0000,5.0000,11.0000,18.0000,1.0000,13.1189,0.0951,0.1210,0.2078,4.3796,0.0314,0.0383,0.0669,126.7407,0.0500,0.3596,0.2608,2.2809,1.8252,2.4427,1.8485,-0.8137,0.4286,-0.8804,-0.4486,1.0006,1.2682,1.0055,1.0330,0.1036,2.9492,0.3393,0.8371
136.4636,-0.0575,-0.0871,-0.2257,0.2487,250.6486,171.0000,105.0000,136.0000,110.0000,18.2500,10.0000,18.8750,18.0833,30.0000,7.0000,51.0000,11.0000,37.9287,0.2169,0.2221,0.2879,11.9376,0.0660,0.0556,0.0759,136.9707,0.0834,0.1033,0.2416,1.7205,1.9388,2.9244,2.2734,-0.0540,0.4612,-0.1007,-0.2947,1.0037,1.1558,1.1589,1.0518,0.2785,3.4101,2.8415,1.2883
125.6095,0.2794,-0.2170,0.1700,0.3925,219.1304,111.0000,128.0000,101.0000,85.0000,2.7500,10.2500,8.7500,6.0000,1.0000,9.0000,9.0000,3.0000,14.0262,0.0617,0.3249,0.0713,4.3192,0.0158,0.1104,0.0209,125.6806,0.2802,0.2424,0.1712,2.1723,3.8560,1.6952,1.9722,-0.4498,1.1216,0.3601,-0.0713,1.0006,1.0015,1.1169,1.0072,0.1117,0.2205,1.6301,0.4211
126.2958,0.1203,-0.3730,-0.1515,0.4202,223.2639,111.0000,116.0000,135.0000,134.0000,13.5000,33.0000,19.4000,10.0000,16.0000,14.0000,38.0000,6.0000,22.8194,0.2683,0.4929,0.8550,6.4430,0.0798,0.1605,0.2374,126.4578,0.1468,0.4011,0.2788,2.2870,2.0410,1.4190,2.0427,0.7561,-0.2424,-0.0055,0.3999,1.0013,1.1687,1.0898,1.1140,0.1808,2.4828,1.4113,3.7034
123.8636,0.2075,-0.3405,-0.1778,0.4366,232.1154,109.0000,124.0000,100.0000,114.0000,8.5000,7.0000,14.6667,2.0000,8.0000,5.0000,9.0000,2.0000,11.8992,0.2126,0.1793,0.5314,3.5502,0.0789,0.0453,0.1532,123.9126,0.2216,0.3433,0.2328,2.1655,1.4378,2.8261,2.1326,-0.6223,0.0637,0.2968,-0.0725,1.0004,1.0671,1.0085,1.2041,0.0961,1.0623,0.5291,3.1602
123.8258,0.1916,-0.4407,-0.3454,0.5918,234.2143,114.0000,123.0000,100.0000,123.0000,11.7500,8.0000,2.7500,4.0000,22.0000,13.0000,3.0000,1.0000,13.4458,0.0623,0.1519,0.3301,4.1932,0.0172,0.0526,0.1071,123.8943,0.1923,0.4454,0.3596,1.6724,2.2554,1.4459,1.7797,0.1363,0.2328,-0.0401,-0.1239,1.0006,1.0039,1.0068,1.0457,0.1086,0.3261,0.3445,0.9836
138.1807,-0.0829,-0.4729,-0.4397,0.6510,230.2647,138.0000,108.0000,157.0000,164.0000,14.6500,10.0000,17.0000,13.3333,36.0000,14.0000,54.0000,36.0000,42.5177,0.1982,0.1497,0.3882,14.2560,0.0625,0.0383,0.1164,138.8926,0.0987,0.4725,0.4502,1.5665,1.9040,3.0198,1.7913,0.0559,0.2605,1.0464,-0.0842,1.0052,1.1757,1.0032,1.0341,0.3085,2.6981,0.3183,0.9080
133.6166,0.1789,-0.5196,-0.2353,0.5977,258.5484,98.0000,132.0000,123.0000,140.0000,16.5000,12.0000,20.3750,13.2500,20.0000,16.0000,25.0000,29.0000,27.2890,0.1477,0.0880,0.1678,8.9624,0.0383,0.0317,0.0545,133.9072,0.1841,0.5204,0.2401,1.8011,3.3935,1.3939,1.6262,-0.3172,1.0234,0.0777,0.1644,1.0022,1.0217,1.0018,1.0259,0.2045,0.8280,0.1695,0.7269
122.7726,0.2837,-0.2669,0.1420,0.4146,228.6250,86.0000,126.0000,102.0000,86.0000,5.0000,9.0000,11.7500,2.5000,1.0000,8.0000,13.0000,2.0000,11.9627,0.0318,0.1726,0.1735,3.5226,0.0078,0.0499,0.0480,122.8210,0.2838,0.2708,0.1485,1.8958,3.0653,2.4070,2.8223,0.0935,-0.4049,0.6660,-0.5271,1.0004,1.0004,1.0167,1.0542,0.0975,0.1120,0.6538,1.2757
165.8413,-0.0670,-0.0011,-0.2528,0.2615,212.6071,277.0000,153.0000,156.0000,150.0000,11.7500,30.3333,24.5000,15.5000,140.0000,61.0000,52.0000,26.0000,82.7154,0.2745,0.4802,0.9106,28.7524,0.0638,0.1288,0.3374,168.2714,0.0962,0.1293,0.4234,1.6078,4.7667,2.6974,1.5007,-0.3633,-1.5953,-0.5455,-0.2470,1.0147,1.3173,1.2392,1.2819,0.5026,4.4063,5.3131,3.3489
125.6553,0.0797,-0.4761,-0.4783,0.6796,228.2000,120.0000,113.0000,119.0000,137.0000,13.8333,4.0000,13.0000,23.0000,22.0000,1.0000,14.0000,28.0000,13.2386,0.2151,0.1396,0.5637,4.3399,0.0724,0.0496,0.1604,125.7281,0.1085,0.4772,0.5027,1.8417,2.4769,1.5782,2.0923,-0.4296,0.9657,0.1809,0.3483,1.0006,1.3275,1.0053,1.0534,0.1054,3.1841,0.2950,1.2199
128.8194,0.1242,-0.2766,-0.2611,0.4001,262.8140,130.0000,120.0000,111.0000,120.0000,3.9583,17.0000,15.7500,17.7500,7.0000,10.0000,15.0000,13.0000,22.2372,0.1556,0.3606,0.3357,6.5003,0.0441,0.0962,0.1116,128.9795,0.1324,0.2917,0.2835,1.8044,1.8156,2.6255,1.6402,-0.1428,-0.0967,0.5431,-0.3261,1.0012,1.0589,1.0577,1.0855,0.1727,1.2860,1.3575,1.3456
147.2342,0.0638,-0.3724,-0.4935,0.6216,253.6230,182.0000,148.0000,142.0000,175.0000,24.8000,18.6250,32.2500,16.5000,74.0000,39.0000,56.0000,69.0000,60.0612,0.3326,0.2000,0.4751,20.2157,0.0965,0.0681,0.1627,148.5930,0.1198,0.3821,0.5169,1.5048,1.8836,1.4943,1.6316,0.0828,-0.0846,-0.0404,0.2205,1.0092,1.1677,1.0160,1.0526,0.4098,3.6189,0.5361,0.9972
126.3294,0.2109,-0.2865,-0.2424,0.4304,229.0370,125.0000,129.0000,95.0000,108.0000,13.3750,9.3333,6.0000,4.0000,23.0000,14.0000,4.0000,4.0000,16.9426,0.1243,0.2306,0.2412,5.3039,0.0468,0.0655,0.0667,126.4366,0.2154,0.2961,0.2534,1.8133,1.3204,2.0461,2.1008,-0.1265,-0.1343,-0.2919,-0.1295,1.0008,1.0236,1.0245,1.0352,0.1342,0.5978,0.8078,1.0036
123.8629,0.1759,-0.4439,-0.2129,0.5228,218.4516,96.0000,117.0000,111.0000,122.0000,10.0000,4.7500,16.5000,6.0000,6.0000,1.0000,19.0000,8.0000,11.8806,0.1540,0.2181,0.3520,3.7826,0.0475,0.0762,0.1167,123.9187,0.1831,0.4508,0.2439,1.7367,2.8050,1.4898,1.6012,-0.2674,1.0021,-0.1141,-0.1208,1.0005,1.0343,1.0141,1.1333,0.0959,0.8841,0.4941,1.7785
127.9572,0.1668,-0.4558,-0.4075,0.6337,250.9706,115.0000,124.0000,112.0000,138.0000,14.0000,13.0000,6.6667,12.5000,18.0000,7.0000,12.0000,16.0000,20.6907,0.2286,0.2456,0.2805,5.9818,0.0729,0.0974,0.0578,128.0928,0.1817,0.4647,0.4103,2.0419,1.7615,1.2949,4.8892,-0.2550,-0.1407,0.1875,1.3386,1.0011,1.0886,1.0220,1.0098,0.1618,1.4468,0.5464,0.6940
123.2860,0.0919,-0.3731,-0.2400,0.4531,223.6471,107.0000,107.0000,111.0000,118.0000,7.0000,8.0000,15.0000,7.2500,8.0000,5.0000,10.0000,7.0000,10.8642,0.2235,0.1578,0.2922,3.1943,0.0586,0.0523,0.0856,123.3262,0.1092,0.3762,0.2540,1.9849,3.7542,1.5891,2.2747,-0.0766,1.2396,-0.0907,-0.5500,1.0003,1.1778,1.0095,1.0602,0.0881,2.6325,0.4256,1.2580
123.7866,0.1135,-0.3574,-0.2225,0.4360,182.9677,110.0000,112.0000,111.0000,103.0000,19.1250,3.0000,8.2500,3.0000,17.0000,3.0000,15.0000,1.0000,14.1568,0.1781,0.2267,0.3228,3.8863,0.0459,0.0660,0.1081,123.8456,0.1228,0.3642,0.2479,2.3821,3.1984,3.5171,1.3532,0.2745,0.8733,-1.3325,-0.0193,1.0005,1.0753,1.0163,1.1071,0.1144,1.6185,0.6372,1.5365
124.6410,0.0351,-0.4292,-0.4839,0.6478,230.0417,123.0000,107.0000,112.0000,137.0000,1.0000,9.0000,14.0000,4.0000,1.0000,9.0000,20.0000,4.0000,13.9717,0.0866,0.3754,0.4573,4.4553,0.0289,0.1195,0.1485,124.7173,0.0450,0.4437,0.5060,1.8619,1.5497,2.3462,1.8315,-0.3084,-0.3485,0.7957,-0.3835,1.0006,1.1956,1.0367,1.0440,0.1121,2.7139,0.8967,0.9649
124.0850,0.1729,-0.4890,-0.2147,0.5614,248.1111,88.0000,117.0000,110.0000,115.0000,5.0000,8.2500,10.0000,5.0000,1.0000,9.0000,10.0000,3.0000,12.7880,0.0399,0.1174,0.1114,4.2822,0.0097,0.0368,0.0326,124.1548,0.1734,0.4903,0.2180,1.7447,4.8159,2.1097,2.0043,-0.3503,1.2449,-0.4837,0.3890,1.0006,1.0015,1.0027,1.0108,0.1031,0.2305,0.2404,0.5196
129.9922,-0.1432,-0.3683,-0.4779,0.6201,230.5000,142.0000,90.0000,138.0000,139.0000,8.8333,7.7500,18.6667,9.0000,14.0000,7.0000,30.0000,5.0000,23.5517,0.2960,0.3186,0.4681,7.2204,0.0801,0.1051,0.1580,130.1876,0.1611,0.3836,0.5057,1.7968,3.6609,1.6484,1.7741,-0.1074,1.2846,-0.0790,-0.4129,1.0015,1.0812,1.0387,1.0513,0.1813,2.1221,0.8807,0.9988
124.8978,0.2401,-0.2309,0.1789,0.3781,207.9565,104.0000,124.0000,107.0000,82.0000,9.6667,12.7500,7.5000,3.6667,14.0000,9.0000,6.0000,3.0000,13.9884,0.0844,0.1115,0.3156,4.3669,0.0322,0.0342,0.0960,124.9708,0.2425,0.2343,0.2017,1.9887,1.6287,1.8595,1.8723,-0.4893,0.5794,-0.1715,-0.0605,1.0006,1.0086,1.0104,1.1295,0.1120,0.3526,0.4833,1.9632
133.4763,0.0143,-0.2065,0.0404,0.2109,223.0000,130.0000,111.0000,139.0000,105.0000,15.5000,6.0000,17.6667,14.5000,20.0000,7.0000,31.0000,22.0000,32.5543,0.2461,0.0877,0.2397,10.1539,0.0659,0.0256,0.0666,133.8521,0.0675,0.2076,0.0765,1.7255,2.6997,1.9316,2.1699,-0.1397,0.8334,-0.1227,-0.3143,1.0028,1.3699,1.0075,1.2135,0.2442,6.4636,0.4275,4.4960
124.2432,0.1225,-0.4403,-0.2102,0.5030,232.1667,99.0000,113.0000,117.0000,110.0000,4.5000,7.0000,10.2500,7.0000,4.0000,6.0000,17.0000,2.0000,14.5893,0.0928,0.1133,0.3110,4.7869,0.0278,0.0297,0.0983,124.3315,0.1259,0.4414,0.2340,1.5976,2.0316,4.0694,2.0069,0.1721,0.5409,-1.3501,-0.5989,1.0007,1.0243,1.0022,1.0969,0.1175,0.7639,0.2574,1.5323
123.5286,0.2209,-0.2295,-0.2395,0.3985,219.4000,121.0000,120.0000,92.0000,100.0000,11.8333,6.0000,7.2500,3.0000,8.0000,3.0000,7.0000,2.0000,11.5042,0.0867,0.0719,0.2420,3.7673,0.0294,0.0188,0.0761,123.5832,0.2232,0.2306,0.2516,1.6663,2.2885,3.7092,2.4045,-0.1249,0.8717,-1.2291,-0.8602,1.0004,1.0083,1.0032,1.0465,0.0932,0.3930,0.3133,1.0290
124.6410,0.2701,-0.3528,-0.1597,0.4722,235.3600,105.0000,127.0000,97.0000,102.0000,6.7500,14.5000,10.0000,4.0000,7.0000,12.0000,7.0000,2.0000,13.1595,0.0336,0.1366,0.2858,4.3184,0.0106,0.0444,0.0833,124.7128,0.2704,0.3565,0.1813,1.7074,2.4325,1.8520,3.1080,-0.2934,0.8414,-0.1751,-1.1130,1.0006,1.0007,1.0075,1.1198,0.1056,0.1245,0.3874,1.8675
125.0975,0.2517,-0.2517,-0.1287,0.3785,187.4231,118.0000,130.0000,96.0000,102.0000,2.5000,9.9167,15.5000,4.0000,3.0000,13.0000,16.0000,4.0000,15.0021,0.1268,0.2147,0.1911,4.3651,0.0478,0.0585,0.0523,125.1707,0.2558,0.2578,0.1396,2.2731,1.4533,2.3372,2.6153,-0.5610,0.3734,0.0705,-0.6469,1.0006,1.0172,1.0258,1.0752,0.1200,0.5083,0.8663,1.5298
139.2528,0.0890,-0.3466,-0.1709,0.3965,226.0000,125.0000,134.0000,153.0000,143.0000,19.9167,14.0000,19.4167,14.3333,19.0000,22.0000,58.0000,19.0000,46.1974,0.2179,0.4403,0.6850,15.2036,0.0665,0.1604,0.2318,140.0628,0.1129,0.3760,0.2915,1.6488,2.2669,1.4178,2.2465,0.1486,0.7106,0.0949,-0.9484,1.0058,1.2304,1.1030,1.5629,0.3327,2.7371,1.3763,5.5823
