I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
127.0910,0.1858,-0.3353,0.0906,0.3939,187.6897,108.0000,119.0000,121.0000,103.0000,2.0000,10.5000,18.4167,1.7500,1.0000,6.0000,31.0000,1.0000,19.2789,0.1494,0.3118,0.4029,5.9967,0.0494,0.1128,0.1261,127.2275,0.1936,0.3550,0.1502,2.1207,2.0458,1.6111,2.2311,-0.6022,0.7665,-0.3844,-0.7162,1.0011,1.0330,1.0526,1.1160,0.1518,0.8100,0.9494,3.3052
126.0063,0.1852,-0.1794,0.2312,0.3463,197.3043,111.0000,119.0000,114.0000,75.0000,6.5000,10.5000,13.0000,3.0000,8.0000,6.0000,23.0000,1.0000,17.9287,0.1424,0.0904,0.3719,5.8058,0.0443,0.0317,0.1130,126.1342,0.1912,0.1827,0.2542,1.9237,2.2160,1.6034,2.7376,-0.4064,0.7744,0.4009,-1.0531,1.0010,1.0267,1.0147,1.0963,0.1424,0.7741,0.5061,1.7458
122.5675,0.1418,-0.0944,0.1241,0.2108,208.7857,119.0000,113.0000,105.0000,69.0000,6.5000,13.5000,14.7500,4.0000,6.0000,10.0000,19.0000,1.0000,12.0768,0.0318,0.1078,0.3881,3.7802,0.0097,0.0375,0.1093,122.6238,0.1421,0.1015,0.1619,1.8967,1.7677,1.4453,2.6490,-0.3728,0.0319,0.2523,-0.7140,1.0005,1.0023,1.0731,1.1202,0.0986,0.2246,1.1907,2.9335
123.1438,0.0992,-0.4705,-0.1279,0.4975,179.0000,81.0000,114.0000,118.0000,115.0000,2.0000,8.5000,12.0000,2.0000,1.0000,16.0000,14.0000,2.0000,13.5023,0.1274,0.1549,0.3772,4.7506,0.0325,0.0486,0.1196,123.2313,0.1033,0.4718,0.1739,1.5426,3.3150,2.4543,2.2324,0.0074,-0.7194,0.8444,-0.7793,1.0007,1.0510,1.0051,1.3492,0.1097,1.3422,0.3309,3.7521
125.9179,0.1776,-0.3561,-0.1234,0.4166,192.0286,97.0000,125.0000,111.0000,107.0000,2.7500,18.0000,19.0000,11.0000,3.0000,20.0000,20.0000,6.0000,18.4030,0.1395,0.1291,0.3951,5.9392,0.0458,0.0424,0.1304,126.0538,0.1816,0.3570,0.1812,1.6727,2.1751,2.3855,1.9297,-0.2358,-0.8160,0.9435,-0.6608,1.0011,1.0324,1.0069,1.3697,0.1462,0.8084,0.3655,3.8650
127.9480,0.1477,-0.4981,-0.1714,0.5471,206.0690,87.0000,124.0000,131.0000,119.0000,8.0000,3.0000,12.9167,11.0000,2.0000,3.0000,28.0000,5.0000,21.1225,0.2843,0.0904,0.3644,7.4097,0.1014,0.0320,0.1210,128.1550,0.1799,0.4995,0.2135,1.5524,1.7925,1.4868,1.7540,-0.1548,0.6262,0.0699,-0.3977,1.0016,1.2013,1.0020,1.2039,0.1652,2.1222,0.1816,2.3405
123.8859,0.2023,-0.3409,-0.2794,0.4849,211.1600,117.0000,120.0000,99.0000,109.0000,4.0000,12.0000,10.6667,1.0000,4.0000,6.0000,5.0000,1.0000,13.6495,0.1212,0.1860,0.2292,4.3450,0.0351,0.0653,0.0682,123.9591,0.2052,0.3476,0.2887,1.9377,2.1023,1.8814,2.3985,-0.4274,0.1135,-0.6338,-0.7006,1.0006,1.0143,1.0174,1.0279,0.1102,0.6033,0.5491,0.8271
122.9105,0.2138,-0.3637,-0.1675,0.4539,195.0755,103.0000,126.0000,105.0000,112.0000,3.5000,8.1667,23.2500,15.0000,4.0000,23.0000,15.0000,6.0000,11.0487,0.2922,0.3717,0.4567,3.0620,0.0949,0.1106,0.1348,122.9480,0.2330,0.3792,0.2158,2.4791,1.8019,2.1402,1.8467,-0.7790,-0.2099,0.6160,-0.1033,1.0003,1.0928,1.0445,1.2159,0.0899,1.4543,1.0522,3.0124
125.5020,0.1801,-0.2262,-0.2034,0.3535,169.4500,132.0000,123.0000,98.0000,107.0000,6.7500,16.0000,9.0000,7.0000,9.0000,14.0000,5.0000,6.0000,16.8046,0.1050,0.0664,0.3855,4.3990,0.0329,0.0213,0.1215,125.5771,0.1826,0.2273,0.2369,2.8439,1.9604,1.8071,2.4736,-0.6302,-0.3505,-0.0152,-1.0398,1.0006,1.0162,1.0043,1.1598,0.1339,0.5894,0.2942,2.0361
121.0535,-0.0308,-0.2833,-0.1541,0.3240,169.2778,120.0000,94.0000,120.0000,115.0000,7.0833,8.5000,21.4167,3.5000,11.0000,6.0000,23.0000,2.0000,13.8375,0.2044,0.1701,0.5496,4.1072,0.0533,0.0525,0.1554,121.1213,0.0604,0.2879,0.2169,2.1904,3.3687,3.1823,2.8237,0.7474,1.0152,-1.2545,-0.8267,1.0006,1.1493,1.0166,1.3285,0.1143,4.3356,0.6051,4.1630
124.2341,0.2699,-0.3802,-0.1731,0.4974,192.4595,109.0000,135.0000,101.0000,107.0000,2.5000,4.8333,16.2500,8.0000,2.0000,11.0000,9.0000,5.0000,15.9248,0.3156,0.1531,0.3220,5.2290,0.0989,0.0486,0.0893,124.3412,0.2853,0.3829,0.1971,1.6125,2.1248,1.7801,2.3046,0.1322,-0.8088,-0.2529,-0.1507,1.0009,1.0641,1.0079,1.1180,0.1282,1.2293,0.4046,1.9694
122.9787,0.1582,-0.4884,-0.5905,0.7825,203.4333,114.0000,115.0000,96.0000,141.0000,12.7500,13.0000,16.0000,2.5000,9.0000,8.0000,6.0000,2.0000,11.8565,0.0533,0.1591,0.4797,3.8856,0.0186,0.0449,0.1489,123.0380,0.1596,0.4915,0.6096,1.9696,1.4774,2.5867,2.2151,-0.5506,0.0144,-0.6091,-0.6436,1.0005,1.0066,1.0041,1.0302,0.0964,0.3370,0.3257,0.8225
122.7762,0.1725,-0.2532,-0.4353,0.5324,218.2500,135.0000,117.0000,86.0000,115.0000,4.5000,10.0000,4.0000,7.2500,6.0000,10.0000,2.0000,7.0000,11.0849,0.0507,0.2274,0.1379,3.6815,0.0147,0.0661,0.0423,122.8287,0.1729,0.2614,0.4364,1.8799,3.3082,2.0056,2.1474,-0.3774,-1.1060,0.0245,0.3552,1.0004,1.0034,1.0318,1.0045,0.0903,0.2949,0.9129,0.3181
124.4368,0.1930,-0.4387,-0.2866,0.5585,182.2571,99.0000,119.0000,104.0000,121.0000,24.7500,12.0000,24.2500,5.0000,11.0000,8.0000,17.0000,3.0000,12.4945,0.0915,0.1371,0.2818,3.7731,0.0270,0.0385,0.0980,124.4923,0.1954,0.4411,0.3041,2.8793,1.8776,2.9982,2.1822,-1.0407,0.3667,-1.0003,-0.9051,1.0004,1.0094,1.0037,1.0546,0.1004,0.4750,0.3125,1.0028
125.8483,0.0980,-0.2584,-0.0857,0.2894,208.3226,119.0000,114.0000,122.0000,101.0000,9.5833,10.7500,13.6250,2.0000,13.0000,5.0000,33.0000,1.0000,22.3676,0.1946,0.1132,0.4786,7.5252,0.0673,0.0420,0.1531,126.0659,0.1199,0.2632,0.1761,1.7000,2.0286,1.5592,2.2111,0.3268,0.7024,-0.4641,-0.6850,1.0017,1.1993,1.0125,1.3451,0.1779,2.1777,0.4381,4.5520
126.7198,0.1959,-0.3435,-0.5601,0.6856,221.6842,134.0000,127.0000,88.0000,126.0000,10.2500,11.7500,11.0000,5.0000,20.0000,22.0000,8.0000,3.0000,19.5888,0.0612,0.1270,0.2573,6.5801,0.0210,0.0419,0.0863,126.8816,0.1959,0.3479,0.5699,1.8075,1.8735,1.7488,1.7868,-0.3830,-0.6053,-0.2657,-0.4548,1.0013,1.0055,1.0070,1.0110,0.1547,0.3149,0.3688,0.4589
124.0174,0.2505,-0.3058,-0.1256,0.4147,188.6000,120.0000,129.0000,105.0000,103.0000,6.0000,13.0000,6.0000,5.0000,7.0000,18.0000,6.0000,1.0000,12.8924,0.1287,0.2986,0.2719,3.8936,0.0366,0.1076,0.0905,124.0764,0.2525,0.3236,0.1557,2.3737,2.0210,1.6117,2.0822,-0.7930,0.0093,-0.3828,-0.7605,1.0005,1.0103,1.0581,1.2185,0.1040,0.5177,1.0060,2.4017
124.0298,0.1969,-0.1634,0.2422,0.3524,191.7813,107.0000,121.0000,108.0000,74.0000,11.0833,12.0000,17.0000,3.0000,15.0000,13.0000,15.0000,1.0000,13.5306,0.0841,0.1740,0.3694,3.9269,0.0245,0.0577,0.1042,124.0900,0.1985,0.1733,0.2612,2.2754,2.1829,1.5610,4.3237,-0.3958,0.1272,0.2029,-1.6373,1.0005,1.0075,1.0584,1.0699,0.1091,0.4285,1.0993,1.6172
123.4345,0.2021,-0.3957,-0.3308,0.5540,203.3913,101.0000,122.0000,100.0000,129.0000,1.0000,6.5000,10.0000,3.8333,1.0000,4.0000,9.0000,4.0000,13.7792,0.2017,0.2409,0.5230,4.3740,0.0570,0.0916,0.1787,123.5086,0.2094,0.4048,0.3750,1.8371,2.2084,1.4224,2.0614,-0.3248,0.1949,-0.0099,-0.7472,1.0006,1.0375,1.0254,1.1303,0.1117,1.0191,0.6183,1.6837
123.2877,0.3519,-0.0911,0.1243,0.3842,199.4545,121.0000,132.0000,85.0000,70.0000,9.6667,11.2500,13.0000,1.0000,20.0000,7.0000,13.0000,1.0000,14.3381,0.0828,0.1945,0.2594,4.6197,0.0300,0.0528,0.0690,123.3702,0.3541,0.1059,0.1401,1.8078,1.5097,3.5620,5.0788,-0.0708,0.3192,-1.1770,-1.7564,1.0007,1.0034,1.1448,1.0607,0.1163,0.2351,2.2553,2.0661
121.9349,0.1263,-0.4119,-0.1050,0.4434,250.1250,90.0000,109.0000,115.0000,105.0000,13.0000,6.0000,9.2500,4.3333,6.0000,3.0000,14.0000,4.0000,12.8825,0.0951,0.1429,0.3283,3.9289,0.0240,0.0436,0.1012,121.9955,0.1289,0.4151,0.1463,1.7537,4.0570,1.9907,2.0062,0.0516,1.1699,-0.3962,-0.4734,1.0005,1.0170,1.0053,1.3288,0.1057,0.7562,0.3470,3.9566
124.3391,0.2153,-0.2455,-0.0946,0.3399,223.6400,114.0000,122.0000,101.0000,100.0000,10.0000,8.5000,13.2500,3.0000,9.0000,8.0000,19.0000,2.0000,16.4034,0.0996,0.1129,0.3600,5.6154,0.0310,0.0321,0.1065,124.4608,0.2184,0.2471,0.1405,1.5552,3.3039,2.2857,2.3142,0.0568,1.3101,0.2685,-0.4335,1.0010,1.0098,1.0082,1.2603,0.1320,0.4628,0.4628,3.7613
129.2039,0.1959,-0.3321,-0.1450,0.4120,204.9394,121.0000,124.0000,111.0000,110.0000,10.5000,7.2500,18.6667,16.0000,17.0000,11.0000,22.0000,12.0000,23.2286,0.1311,0.1784,0.1761,7.2745,0.0442,0.0598,0.0404,129.4023,0.2024,0.3388,0.1510,1.7874,1.5783,1.5302,6.0685,-0.3473,0.1073,-0.1279,-1.7737,1.0015,1.0240,1.0155,1.0366,0.1799,0.6716,0.5388,1.2288
123.1416,0.1123,-0.2857,-0.0768,0.3164,202.2703,111.0000,120.0000,131.0000,108.0000,13.0000,7.5000,5.4167,10.6667,14.0000,9.0000,12.0000,20.0000,17.0825,0.4103,0.0841,0.5042,5.5059,0.1414,0.0231,0.1419,123.2613,0.1817,0.2861,0.1600,1.4782,1.5081,2.1964,2.9391,0.2150,-0.0603,-0.3845,1.0779,1.0010,1.2314,1.0032,1.0681,0.1388,3.3351,0.2954,3.5122
122.1272,0.1094,-0.2379,0.0039,0.2618,198.5714,117.0000,106.0000,111.0000,89.0000,3.0000,9.0000,7.0000,4.0000,4.0000,3.0000,10.0000,2.0000,11.6098,0.0690,0.2255,0.1538,3.6114,0.0215,0.0719,0.0508,122.1781,0.1119,0.2478,0.0497,1.9310,1.9450,1.8532,1.9963,-0.4198,0.5053,0.0208,-0.5614,1.0004,1.0180,1.0427,1.1574,0.0951,0.6333,0.9714,4.0167
125.4005,0.2063,-0.4511,-0.3702,0.6189,179.3235,102.0000,124.0000,108.0000,131.0000,10.5000,13.0000,11.5833,15.5000,6.0000,14.0000,21.0000,18.0000,19.5941,0.0793,0.1450,0.2788,5.9697,0.0228,0.0499,0.0819,125.5383,0.2082,0.4521,0.3777,1.9383,2.4082,2.2579,2.7964,0.2194,0.7483,0.9072,0.9189,1.0011,1.0059,1.0060,1.0236,0.1563,0.3844,0.3237,0.7661
129.7646,0.0302,-0.5428,-0.3733,0.6595,207.0588,107.0000,115.0000,127.0000,146.0000,3.0000,12.3333,4.1250,14.5000,2.0000,11.0000,15.0000,24.0000,23.2371,0.3170,0.2555,0.3152,7.5069,0.0996,0.0724,0.0998,129.9752,0.1024,0.5437,0.3859,1.7825,2.1566,2.2027,1.6102,-0.4067,-0.6454,0.4235,0.0215,1.0016,1.1035,1.0087,1.0341,0.1792,3.6680,0.4762,0.8603
123.3241,0.1094,-0.2952,-0.1293,0.3403,237.5185,110.0000,112.0000,109.0000,101.0000,15.5000,2.0000,14.5833,7.0000,11.0000,2.0000,13.0000,4.0000,13.1425,0.1882,0.0620,0.1478,3.8581,0.0661,0.0174,0.0429,123.3822,0.1280,0.2961,0.1367,2.0050,1.7021,2.3852,1.8764,-0.3711,0.5026,-0.4939,-0.0854,1.0005,1.1602,1.0017,1.0512,0.1066,1.8659,0.2100,1.1684
129.8310,0.3229,-0.3250,-0.2962,0.5456,180.2286,135.0000,157.0000,99.0000,120.0000,11.3500,11.8000,7.0000,16.1667,25.0000,33.0000,10.0000,18.0000,32.1869,0.2542,0.1558,0.3139,11.1589,0.0752,0.0589,0.1101,130.2960,0.3284,0.3329,0.3170,1.6163,1.8448,1.2348,1.8762,0.3471,-0.1443,-0.0867,-0.6461,1.0036,1.0265,1.0156,1.0643,0.2484,0.8059,0.4792,1.0877
122.3022,0.3171,-0.3691,-0.0956,0.4960,220.2692,106.0000,136.0000,96.0000,104.0000,2.0000,10.3333,4.7500,2.0000,1.0000,18.0000,3.0000,2.0000,11.8013,0.1464,0.2617,0.1916,3.8349,0.0444,0.0939,0.0604,122.3600,0.3190,0.3814,0.1139,1.7110,2.1286,1.5270,1.6577,0.1982,-0.4319,0.1705,0.1458,1.0005,1.0095,1.0305,1.1707,0.0965,0.4656,0.7188,2.2698
124.6850,0.1681,-0.2289,0.0745,0.2936,223.6897,109.0000,118.0000,112.0000,86.0000,3.0000,14.5000,15.6667,1.0000,1.0000,12.0000,20.0000,1.0000,12.5997,0.0845,0.2128,0.6781,4.2133,0.0267,0.0631,0.2023,124.7537,0.1701,0.2369,0.2111,2.0167,1.9023,2.1345,2.9913,-0.6938,-0.4349,0.6250,-1.1221,1.0006,1.0121,1.0361,1.1062,0.1011,0.5059,0.9507,3.8274
122.2268,0.2161,-0.2241,0.1825,0.3609,204.1563,103.0000,117.0000,108.0000,83.0000,10.5000,9.7500,14.0000,4.0000,15.0000,7.0000,15.0000,5.0000,11.0813,0.0965,0.1445,0.0829,2.9159,0.0310,0.0530,0.0179,122.2605,0.2187,0.2300,0.1832,2.8087,1.7307,1.5477,3.4519,-0.5627,-0.1126,0.1734,-0.3926,1.0003,1.0099,1.0268,1.0046,0.0907,0.4478,0.6546,0.4558
123.4525,0.3476,-0.4231,-0.2225,0.5911,196.9091,103.0000,139.0000,97.0000,109.0000,10.0000,16.5000,5.0000,17.0000,11.0000,20.0000,3.0000,4.0000,12.0666,0.1924,0.1773,0.1718,3.3433,0.0565,0.0638,0.0626,123.4964,0.3510,0.4282,0.2312,2.5153,2.0618,1.3825,1.2906,-0.5832,-0.3537,-0.0189,-0.1469,1.0004,1.0128,1.0109,1.0376,0.0978,0.5591,0.4210,0.7862
122.7840,0.3714,-0.3896,-0.1375,0.5555,211.1538,92.0000,136.0000,89.0000,110.0000,13.2500,12.7500,4.6667,4.0000,5.0000,14.0000,5.0000,1.0000,14.2217,0.0303,0.1491,0.5277,4.2342,0.0070,0.0422,0.1439,122.8542,0.3714,0.3913,0.1958,1.9202,2.7641,1.8591,2.2441,-0.1903,-0.0465,-0.2715,0.0715,1.0006,1.0002,1.0056,1.1826,0.1159,0.0815,0.3844,3.6278
122.7941,0.0531,-0.3659,-0.1583,0.4022,206.0000,106.0000,109.0000,119.0000,105.0000,4.0000,4.7500,13.7500,5.0000,3.0000,3.0000,21.0000,4.0000,12.3975,0.2190,0.1112,0.2783,3.8870,0.0736,0.0256,0.0842,122.8531,0.0900,0.3669,0.1807,2.1117,2.0974,3.9223,1.8964,-0.6246,0.7667,-0.7532,-0.2468,1.0005,1.4553,1.0023,1.1241,0.1010,4.8672,0.3043,1.8634
122.1826,0.1504,-0.3702,-0.1247,0.4186,240.2609,106.0000,115.0000,109.0000,105.0000,6.5000,7.7500,10.2500,8.5000,7.0000,5.0000,15.0000,6.0000,10.9906,0.1879,0.0830,0.2386,3.7350,0.0733,0.0291,0.0846,122.2372,0.1674,0.3715,0.1495,1.7979,1.2706,1.5751,1.5589,-0.3518,0.0366,0.1609,-0.2110,1.0004,1.1066,1.0030,1.2007,0.0900,1.3219,0.2244,2.2002
123.5825,0.1057,-0.4922,-0.2664,0.5696,245.0370,93.0000,115.0000,118.0000,122.0000,5.5000,3.0000,10.2500,5.5000,10.0000,1.0000,7.0000,6.0000,12.1236,0.2723,0.1418,0.1224,3.5735,0.0901,0.0505,0.0394,123.6323,0.1383,0.4953,0.2700,2.4053,1.8937,2.1374,1.7487,-0.7233,0.4144,-0.8431,-0.2850,1.0004,1.3007,1.0050,1.0104,0.0981,3.3165,0.2885,0.4602
129.9041,0.1933,-0.2531,-0.1044,0.3351,223.3030,162.0000,145.0000,114.0000,117.0000,20.4000,15.3750,8.0000,8.2500,71.0000,31.0000,7.0000,13.0000,39.3957,0.3615,0.3632,0.5640,11.3282,0.1237,0.1013,0.1784,130.3896,0.2285,0.2788,0.2020,2.6418,1.7792,1.8900,1.6674,0.9603,-0.5522,-0.3917,0.5707,1.0037,1.1613,1.0720,1.0723,0.3038,2.1424,1.4503,3.1689
124.7745,0.1982,-0.4171,-0.0747,0.4678,194.3846,91.0000,121.0000,110.0000,104.0000,9.0000,12.6667,15.0000,9.0000,9.0000,8.0000,9.0000,4.0000,14.7703,0.1430,0.0641,0.2099,4.9619,0.0371,0.0176,0.0647,124.8693,0.2016,0.4179,0.0996,1.9996,2.8231,3.2302,1.8331,-0.6793,0.1554,-1.0424,-0.3247,1.0008,1.0167,1.0008,1.2702,0.1184,0.7277,0.1535,3.3340
124.3923,0.2386,-0.3107,-0.1229,0.4106,176.8286,115.0000,127.0000,99.0000,106.0000,6.5000,11.5000,8.0000,14.0000,19.0000,12.0000,11.0000,12.0000,17.1062,0.1190,0.2102,0.2552,4.8305,0.0260,0.0741,0.0803,124.4834,0.2400,0.3206,0.1463,2.1536,3.0354,1.4545,1.8457,0.1712,-0.3231,0.1779,-0.1220,1.0007,1.0057,1.0270,1.1891,0.1376,0.4999,0.6829,2.3942
121.6596,0.2124,-0.2754,-0.1925,0.3975,189.5500,115.0000,118.0000,93.0000,101.0000,8.0000,9.2500,7.2500,8.0000,14.0000,7.0000,7.0000,6.0000,11.8163,0.0560,0.0534,0.0987,3.7781,0.0149,0.0124,0.0255,121.7154,0.2132,0.2760,0.1939,1.6837,3.0482,3.5670,3.4940,0.0606,0.8886,-0.0771,1.0969,1.0005,1.0023,1.0010,1.0083,0.0971,0.2638,0.1938,0.5159
126.0140,0.0228,-0.4457,-0.3870,0.5907,206.4231,118.0000,104.0000,123.0000,123.0000,5.0000,8.0000,11.0000,18.0000,4.0000,5.0000,22.0000,5.0000,18.4591,0.1202,0.1817,0.3127,6.1826,0.0398,0.0660,0.0874,126.1598,0.0459,0.4519,0.3990,1.6668,2.5810,1.7913,2.6379,-0.1799,1.1008,-0.6372,-0.7217,1.0012,1.6641,1.0104,1.0239,0.1466,7.0736,0.4085,0.8117
122.3591,0.2290,-0.1661,0.1237,0.3087,171.7619,109.0000,122.0000,96.0000,74.0000,8.4167,11.5000,15.0000,1.0000,11.0000,14.0000,9.0000,1.0000,12.9449,0.0347,0.1421,0.2620,4.2593,0.0113,0.0390,0.0714,122.4297,0.2289,0.1712,0.1406,1.6962,1.7689,4.2916,3.5987,-0.2269,-0.1214,-1.4652,-1.1887,1.0006,1.0012,1.0256,1.0812,0.1058,0.1516,0.8608,2.1374
122.0120,0.1793,-0.2728,-0.0964,0.3404,238.3462,103.0000,112.0000,105.0000,95.0000,3.0000,8.0000,14.1667,2.0000,2.0000,2.0000,22.0000,2.0000,11.2641,0.1226,0.0854,0.3317,3.4263,0.0303,0.0274,0.0977,122.0583,0.1824,0.2738,0.1373,1.8807,4.2222,2.1087,3.6051,-0.2379,1.1682,0.6275,-1.3790,1.0004,1.0135,1.0049,1.3966,0.0923,0.6854,0.3141,4.1575
121.3977,0.2243,-0.1562,-0.0354,0.2756,236.3793,124.0000,124.0000,92.0000,92.0000,5.0000,11.2500,16.2500,2.7500,6.0000,15.0000,11.0000,3.0000,13.8372,0.0610,0.2018,0.3656,4.3876,0.0182,0.0589,0.1115,121.4742,0.2245,0.1654,0.1149,1.7315,1.7646,2.5468,2.3212,0.3690,-0.0248,0.6954,-0.7415,1.0006,1.0032,1.0675,1.2793,0.1140,0.2730,1.3667,4.7663
130.8690,0.1402,-0.5247,-0.5686,0.7863,183.7333,112.0000,128.0000,114.0000,160.0000,7.0000,12.0000,17.0000,10.9583,4.0000,18.0000,27.0000,25.0000,27.3885,0.1598,0.2833,0.5943,9.3274,0.0362,0.0789,0.1937,131.1899,0.1442,0.5276,0.6001,1.6197,3.5685,2.5020,1.5441,-0.1883,0.2558,0.5870,-0.0062,1.0025,1.0318,1.0110,1.0545,0.2095,1.1625,0.5461,1.0760
122.2862,0.3108,-0.3618,-0.1435,0.4981,202.0000,95.0000,129.0000,93.0000,98.0000,6.0000,8.7500,8.5000,2.0000,5.0000,11.0000,10.0000,1.0000,11.9154,0.0173,0.1481,0.3342,3.9763,0.0040,0.0467,0.1112,122.3472,0.3107,0.3654,0.1816,1.6907,6.2898,2.8230,2.3234,-0.0464,-1.7423,-1.0899,-0.8908,1.0005,1.0001,1.0078,1.2443,0.0975,0.0556,0.4099,2.6128
122.3200,0.0490,-0.3398,-0.2025,0.3986,238.8182,109.0000,102.0000,112.0000,108.0000,13.8333,4.0000,9.5000,1.0000,14.0000,3.0000,10.0000,1.0000,11.3435,0.1086,0.1340,0.2206,3.5231,0.0292,0.0416,0.0731,122.3684,0.0571,0.3433,0.2161,1.8826,4.9771,1.9872,1.6799,-0.1041,1.7570,-0.4698,-0.2106,1.0004,1.1543,1.0071,1.0594,0.0928,2.3410,0.3943,1.1165
122.8011,0.0435,-0.3922,-0.0586,0.3989,217.1333,92.0000,100.0000,125.0000,113.0000,9.7500,4.0000,17.3750,4.7500,3.0000,1.0000,25.0000,3.0000,13.2906,0.1559,0.2168,0.3606,3.8568,0.0422,0.0760,0.1280,122.8596,0.0609,0.3993,0.1395,1.9852,2.8136,1.6685,2.3186,0.0789,0.7984,-0.4598,-0.9768,1.0005,1.3575,1.0180,1.4752,0.1083,4.6125,0.5576,5.0580
124.7291,0.0477,-0.3228,-0.1484,0.3585,161.7500,115.0000,107.0000,117.0000,100.0000,9.8750,6.0000,8.0000,3.0000,21.0000,6.0000,12.0000,1.0000,16.4088,0.1272,0.1582,0.2922,5.5591,0.0418,0.0507,0.0842,124.8467,0.0632,0.3286,0.1725,1.6859,1.7385,2.2012,2.5806,-0.1129,0.2793,-0.6296,-0.7422,1.0009,1.3020,1.0115,1.1369,0.1316,3.4690,0.4899,2.0714
128.6240,0.2400,-0.4296,-0.4022,0.6356,228.5806,125.0000,143.0000,93.0000,132.0000,10.2917,13.8500,3.0000,9.5000,21.0000,33.0000,1.0000,16.0000,27.2759,0.2434,0.2243,0.2107,8.4969,0.0684,0.0693,0.0668,128.8953,0.2458,0.4377,0.4075,1.7437,2.8292,2.1909,1.5770,0.1327,-0.9826,-0.7624,-0.0874,1.0021,1.0397,1.0124,1.0133,0.2123,1.0566,0.5220,0.5274
124.6612,0.1339,-0.3905,-0.0991,0.4246,199.8710,85.0000,116.0000,120.0000,110.0000,3.0000,11.0000,14.5000,10.5000,2.0000,7.0000,26.0000,11.0000,17.3561,0.1865,0.1874,0.3641,5.5714,0.0575,0.0510,0.1067,124.7816,0.1454,0.3921,0.1458,1.5854,1.9526,3.2271,2.3941,-0.0335,-0.4722,0.9114,-0.7412,1.0010,1.0855,1.0083,1.3657,0.1393,1.4762,0.4840,4.3894
125.5626,0.1957,-0.4131,-0.0992,0.4677,207.4167,96.0000,121.0000,114.0000,106.0000,6.3333,11.0000,13.4583,4.0000,12.0000,8.0000,23.0000,2.0000,18.8906,0.1011,0.1025,0.2696,6.1837,0.0326,0.0363,0.0848,125.7084,0.1991,0.4158,0.1323,1.6844,2.6551,1.6725,1.9166,-0.1721,1.0521,0.4070,-0.4630,1.0012,1.0131,1.0037,1.2840,0.1505,0.5179,0.2478,3.2475
123.0713,0.1476,-0.3460,-0.1958,0.4241,243.1200,103.0000,117.0000,107.0000,115.0000,12.0000,7.7500,14.0000,1.7500,5.0000,11.0000,18.0000,1.0000,14.1624,0.1061,0.1599,0.3771,4.2210,0.0354,0.0477,0.1186,123.1407,0.1518,0.3496,0.2294,2.0463,1.6636,2.8963,2.9861,-0.3034,-0.3942,-1.0254,-1.1763,1.0006,1.0272,1.0090,1.1599,0.1151,0.7283,0.4634,2.0543
124.4768,0.2202,-0.5272,-0.4308,0.7155,205.2558,104.0000,126.0000,111.0000,139.0000,5.0000,26.5000,9.0000,14.2500,2.0000,14.0000,11.0000,21.0000,15.7497,0.1975,0.2189,0.2744,4.3289,0.0681,0.0702,0.0751,124.5503,0.2298,0.5304,0.4374,2.2098,2.1996,2.0622,2.2438,-0.2463,-0.9057,0.7002,0.1327,1.0006,1.0459,1.0087,1.0147,0.1266,0.9258,0.4181,0.6414
124.3702,0.2603,-0.2950,-0.0475,0.3963,211.9355,105.0000,129.0000,102.0000,94.0000,5.7500,16.2500,15.2500,8.0000,3.0000,12.0000,11.0000,2.0000,17.3765,0.2100,0.1102,0.3734,5.8544,0.0717,0.0363,0.0964,124.5034,0.2702,0.2975,0.1079,1.5228,2.0613,1.5024,3.1501,0.0970,-0.6183,0.1461,-0.8173,1.0011,1.0359,1.0073,1.3292,0.1398,0.8226,0.3744,5.4965
123.1259,0.2074,-0.3435,-0.0336,0.4027,206.5484,113.0000,124.0000,106.0000,96.0000,1.0000,9.5000,19.0000,7.0000,1.0000,12.0000,14.0000,2.0000,11.3050,0.1588,0.2981,0.1786,3.3062,0.0618,0.0915,0.0618,123.1689,0.2164,0.3549,0.0698,2.5315,1.2761,2.0146,1.5330,-0.9016,0.0606,0.6138,-0.2619,1.0003,1.0420,1.0338,1.2885,0.0918,0.7819,0.8856,4.1161
122.8189,0.1587,-0.2281,-0.3025,0.4107,239.3750,136.0000,114.0000,90.0000,109.0000,8.4167,15.0000,8.0000,4.2500,18.0000,9.0000,4.0000,3.0000,12.9137,0.0554,0.2240,0.2187,4.3103,0.0184,0.0864,0.0812,122.8914,0.1599,0.2447,0.3128,1.6664,1.7255,1.5410,1.4436,-0.2440,0.4916,-0.4991,0.3503,1.0006,1.0064,1.0657,1.0339,0.1052,0.3501,1.0082,0.7366
